date,price
736967.0,
736968.0,
736969.0,324.25
736970.0,325.25
736971.0,323.75
736972.0,331.75
736973.0,323.0
736974.0,
736975.0,
736976.0,322.0
736977.0,330.0
736978.0,330.25
736979.0,331.25
736980.0,334.5
736981.0,
736982.0,
736983.0,336.0
736984.0,332.25
736985.0,330.5
736986.0,329.75
736987.0,331.0
736988.0,
736989.0,
736990.0,329.75
736991.0,328.0
736992.0,327.75
736993.0,330.75
736994.0,338.0
736995.0,
736996.0,
736997.0,341.25
736998.0,349.0
736999.0,355.5
737000.0,353.5
737001.0,358.25
737002.0,
737003.0,
737004.0,370.0
737005.0,369.0
737006.0,370.5
737007.0,372.5
737008.0,371.5
737009.0,
737010.0,
737011.0,365.5
737012.0,352.5
737013.0,353.25
737014.0,353.0
737015.0,356.5
737016.0,
737017.0,
737018.0,352.5
737019.0,351.75
737020.0,352.75
737021.0,354.5
737022.0,353.0
737023.0,
737024.0,
737025.0,354.0
737026.0,350.75
737027.0,351.5
737028.0,352.5
737029.0,359.0
737030.0,
737031.0,
737032.0,350.75
737033.0,348.75
737034.0,336.0
737035.0,337.75
737036.0,342.5
737037.0,
737038.0,
737039.0,349.25
737040.0,345.25
737041.0,340.75
737042.0,346.0
737043.0,349.25
737044.0,
737045.0,
737046.0,353.5
737047.0,356.75
737048.0,362.25
737049.0,362.5
737050.0,364.25
737051.0,
737052.0,
737053.0,
737054.0,
737055.0,372.5
737056.0,372.25
737057.0,375.25
737058.0,
737059.0,
737060.0,
737061.0,377.25
737062.0,384.0
737063.0,385.5
737064.0,382.5
737065.0,
737066.0,
737067.0,380.75
737068.0,380.5
737069.0,382.0
737070.0,382.75
737071.0,380.75
737072.0,
737073.0,
737074.0,381.75
737075.0,376.75
737076.0,376.5
737077.0,379.5
737078.0,378.5
737079.0,
737080.0,
737081.0,378.5
737082.0,375.5
737083.0,379.0
737084.0,383.5
737085.0,384.25
737086.0,
737087.0,
737088.0,379.5
737089.0,377.0
737090.0,380.5
737091.0,379.25
737092.0,373.25
737093.0,
737094.0,
737095.0,375.25
737096.0,369.75
737097.0,361.25
737098.0,352.5
737099.0,346.75
737100.0,
737101.0,
737102.0,348.25
737103.0,346.0
737104.0,347.5
737105.0,352.5
737106.0,358.75
737107.0,
737108.0,
737109.0,363.75
737110.0,358.25
737111.0,359.25
737112.0,364.25
737113.0,365.75
737114.0,
737115.0,
737116.0,366.5
737117.0,361.75
737118.0,352.25
737119.0,344.0
737120.0,343.5
737121.0,
737122.0,
737123.0,353.25
737124.0,355.75
737125.0,353.75
737126.0,347.25
737127.0,356.0
737128.0,
737129.0,
737130.0,355.75
737131.0,354.25
737132.0,351.0
737133.0,351.75
737134.0,357.5
737135.0,
737136.0,
737137.0,360.0
737138.0,361.25
737139.0,368.25
737140.0,364.25
737141.0,371.75
737142.0,
737143.0,
737144.0,369.25
737145.0,369.0
737146.0,363.75
737147.0,360.0
737148.0,
737149.0,
737150.0,
737151.0,
737152.0,364.5
737153.0,364.25
737154.0,369.5
737155.0,368.75
737156.0,
737157.0,
737158.0,373.0
737159.0,376.75
737160.0,387.25
737161.0,383.0
737162.0,386.5
737163.0,
737164.0,
737165.0,381.75
737166.0,381.0
737167.0,387.0
737168.0,393.25
737169.0,384.75
737170.0,
737171.0,
737172.0,385.5
737173.0,387.25
737174.0,385.75
737175.0,392.25
737176.0,395.0
737177.0,
737178.0,
737179.0,395.75
737180.0,399.0
737181.0,393.5
737182.0,395.5
737183.0,402.5
737184.0,
737185.0,
737186.0,
737187.0,406.25
737188.0,424.5
737189.0,424.5
737190.0,429.5
737191.0,
737192.0,
737193.0,428.25
737194.0,434.75
737195.0,436.25
737196.0,449.75
737197.0,445.75
737198.0,
737199.0,
737200.0,443.5
737201.0,450.25
737202.0,445.75
737203.0,443.0
737204.0,429.25
737205.0,
737206.0,
737207.0,
737208.0,424.0
737209.0,434.75
737210.0,439.75
737211.0,430.0
737212.0,
737213.0,
737214.0,431.25
737215.0,431.75
737216.0,431.5
737217.0,441.25
737218.0,441.75
737219.0,
737220.0,
737221.0,438.25
737222.0,434.0
737223.0,430.5
737224.0,428.75
737225.0,415.5
737226.0,
737227.0,
737228.0,421.75
737229.0,421.5
737230.0,425.75
737231.0,418.5
737232.0,424.25
737233.0,
737234.0,
737235.0,424.0
737236.0,426.75
737237.0,443.75
737238.0,441.5
737239.0,450.75
737240.0,
737241.0,
737242.0,440.5
737243.0,433.5
737244.0,444.75
737245.0,445.25
737246.0,445.5
737247.0,
737248.0,
737249.0,452.25
737250.0,456.25
737251.0,445.5
737252.0,431.25
737253.0,442.5
737254.0,
737255.0,
737256.0,420.0
737257.0,418.75
737258.0,418.0
737259.0,428.0
737260.0,428.0
737261.0,
737262.0,
737263.0,432.75
737264.0,433.25
737265.0,435.0
737266.0,439.0
737267.0,440.5
737268.0,
737269.0,
737270.0,439.75
737271.0,433.75
737272.0,422.0
737273.0,424.75
737274.0,425.75
737275.0,
737276.0,
737277.0,427.0
737278.0,430.5
737279.0,419.75
737280.0,418.75
737281.0,421.25
737282.0,
737283.0,
737284.0,416.5
737285.0,414.5
737286.0,401.0
737287.0,407.0
737288.0,414.0
737289.0,
737290.0,
737291.0,414.25
737292.0,413.5
737293.0,422.75
737294.0,428.25
737295.0,431.5
737296.0,
737297.0,
737298.0,
737299.0,432.5
737300.0,434.5
737301.0,438.5
737302.0,439.5
737303.0,
737304.0,
737305.0,437.25
737306.0,435.0
737307.0,426.75
737308.0,423.5
737309.0,424.75
737310.0,
737311.0,
737312.0,430.5
737313.0,436.5
737314.0,440.25
737315.0,431.5
737316.0,431.0
737317.0,
737318.0,
737319.0,431.0
737320.0,435.5
737321.0,438.25
737322.0,439.5
737323.0,443.25
737324.0,
737325.0,
737326.0,451.5
737327.0,456.75
737328.0,455.25
737329.0,455.25
737330.0,464.5
737331.0,
737332.0,
737333.0,470.75
737334.0,482.0
737335.0,485.5
737336.0,492.0
737337.0,490.25
737338.0,
737339.0,
737340.0,487.5
737341.0,492.25
737342.0,482.25
737343.0,465.0
737344.0,468.5
737345.0,
737346.0,
737347.0,466.75
737348.0,465.25
737349.0,463.0
737350.0,460.5
737351.0,466.75
737352.0,
737353.0,
737354.0,471.5
737355.0,457.0
737356.0,459.0
737357.0,464.0
737358.0,471.25
737359.0,
737360.0,
737361.0,468.75
737362.0,459.25
737363.0,462.75
737364.0,448.5
737365.0,447.0
737366.0,
737367.0,
737368.0,454.25
737369.0,441.0
737370.0,443.25
737371.0,440.75
737372.0,432.0
737373.0,
737374.0,
737375.0,435.0
737376.0,411.5
737377.0,412.75
737378.0,415.25
737379.0,415.25
737380.0,
737381.0,
737382.0,415.5
737383.0,398.5
737384.0,400.25
737385.0,393.75
737386.0,371.5
737387.0,
737388.0,
737389.0,379.5
737390.0,375.75
737391.0,367.25
737392.0,363.75
737393.0,360.75
737394.0,
737395.0,
737396.0,377.25
737397.0,382.75
737398.0,382.0
737399.0,354.0
737400.0,374.25
737401.0,
737402.0,
737403.0,361.5
737404.0,361.25
737405.0,355.75
737406.0,353.5
737407.0,349.5
737408.0,
737409.0,
737410.0,341.5
737411.0,324.75
737412.0,329.75
737413.0,320.25
737414.0,311.75
737415.0,
737416.0,
737417.0,
737418.0,
737419.0,
737420.0,314.75
737421.0,304.75
737422.0,
737423.0,
737424.0,
737425.0,
737426.0,332.0
737427.0,331.5
737428.0,341.5
737429.0,
737430.0,
737431.0,355.0
737432.0,354.25
737433.0,361.25
737434.0,368.25
737435.0,365.25
737436.0,
737437.0,
737438.0,360.5
737439.0,357.5
737440.0,362.75
737441.0,363.0
737442.0,373.5
737443.0,
737444.0,
737445.0,376.75
737446.0,371.75
737447.0,375.75
737448.0,372.25
737449.0,378.25
737450.0,
737451.0,
737452.0,368.0
737453.0,382.25
737454.0,388.0
737455.0,388.75
737456.0,387.25
737457.0,
737458.0,
737459.0,389.25
737460.0,394.25
737461.0,397.0
737462.0,388.0
737463.0,391.5
737464.0,
737465.0,
737466.0,390.0
737467.0,398.75
737468.0,407.5
737469.0,407.5
737470.0,415.75
737471.0,
737472.0,
737473.0,419.0
737474.0,412.0
737475.0,413.25
737476.0,414.75
737477.0,415.5
737478.0,
737479.0,
737480.0,396.75
737481.0,405.5
737482.0,413.75
737483.0,413.0
737484.0,410.25
737485.0,
737486.0,
737487.0,412.75
737488.0,412.5
737489.0,410.25
737490.0,414.0
737491.0,408.0
737492.0,
737493.0,
737494.0,420.5
737495.0,420.75
737496.0,421.5
737497.0,417.25
737498.0,411.25
737499.0,
737500.0,
737501.0,413.75
737502.0,414.25
737503.0,415.75
737504.0,413.5
737505.0,399.25
737506.0,
737507.0,
737508.0,403.75
737509.0,408.5
737510.0,409.75
737511.0,407.0
737512.0,411.5
737513.0,
737514.0,
737515.0,414.25
737516.0,416.75
737517.0,416.0
737518.0,416.75
737519.0,413.25
737520.0,
737521.0,
737522.0,420.25
737523.0,416.0
737524.0,416.75
737525.0,417.5
737526.0,418.25
737527.0,
737528.0,
737529.0,413.0
737530.0,409.5
737531.0,413.5
737532.0,413.75
737533.0,
737534.0,
737535.0,
737536.0,
737537.0,425.0
737538.0,431.75
737539.0,437.75
737540.0,417.75
737541.0,
737542.0,
737543.0,428.5
737544.0,434.25
737545.0,433.0
737546.0,423.5
737547.0,429.5
737548.0,
737549.0,
737550.0,
737551.0,416.75
737552.0,417.0
737553.0,409.75
737554.0,411.25
737555.0,
737556.0,
737557.0,410.5
737558.0,403.75
737559.0,410.5
737560.0,421.25
737561.0,423.75
737562.0,
737563.0,
737564.0,440.25
737565.0,442.75
737566.0,429.0
737567.0,411.75
737568.0,412.75
737569.0,
737570.0,
737571.0,
737572.0,417.25
737573.0,416.5
737574.0,417.25
737575.0,408.0
737576.0,
737577.0,
737578.0,392.0
737579.0,399.75
737580.0,392.75
737581.0,397.5
737582.0,402.0
737583.0,
737584.0,
737585.0,399.5
737586.0,395.5
737587.0,380.25
737588.0,379.75
737589.0,383.0
737590.0,
737591.0,
737592.0,376.25
737593.0,385.75
737594.0,383.75
737595.0,395.25
737596.0,403.25
737597.0,
737598.0,
737599.0,409.0
737600.0,413.75
737601.0,423.0
737602.0,424.0
737603.0,425.25
737604.0,
737605.0,
737606.0,415.75
737607.0,406.0
737608.0,413.5
737609.0,418.75
737610.0,422.0
737611.0,
737612.0,
737613.0,426.75
737614.0,426.75
737615.0,435.25
737616.0,443.75
737617.0,430.5
737618.0,
737619.0,
737620.0,416.0
737621.0,415.25
737622.0,402.75
737623.0,389.75
737624.0,390.75
737625.0,
737626.0,
737627.0,390.5
737628.0,382.5
737629.0,402.5
737630.0,411.25
737631.0,415.0
737632.0,
737633.0,
737634.0,420.0
737635.0,423.0
737636.0,428.5
737637.0,407.5
737638.0,400.25
737639.0,
737640.0,
737641.0,386.75
737642.0,384.25
737643.0,356.0
737644.0,362.0
737645.0,369.75
737646.0,
737647.0,
737648.0,363.75
737649.0,375.75
737650.0,350.25
737651.0,355.75
737652.0,365.0
737653.0,
737654.0,
737655.0,373.25
737656.0,365.5
737657.0,379.75
737658.0,375.5
737659.0,366.5
737660.0,
737661.0,
737662.0,
737663.0,363.25
737664.0,364.5
737665.0,363.0
737666.0,345.75
737667.0,
737668.0,
737669.0,328.75
737670.0,328.25
737671.0,352.5
737672.0,366.5
737673.0,358.75
737674.0,
737675.0,
737676.0,358.0
737677.0,348.5
737678.0,345.75
737679.0,355.75
737680.0,365.75
737681.0,
737682.0,
737683.0,415.75
737684.0,409.75
737685.0,377.25
737686.0,381.75
737687.0,380.25
737688.0,
737689.0,
737690.0,374.25
737691.0,371.0
737692.0,385.5
737693.0,388.5
737694.0,364.5
737695.0,
737696.0,
737697.0,374.25
737698.0,377.5
737699.0,389.5
737700.0,389.5
737701.0,385.25
737702.0,
737703.0,
737704.0,392.5
737705.0,386.0
737706.0,399.5
737707.0,387.0
737708.0,386.25
737709.0,
737710.0,
737711.0,381.75
737712.0,389.25
737713.0,383.75
737714.0,376.25
737715.0,381.5
737716.0,
737717.0,
737718.0,379.0
737719.0,382.0
737720.0,381.0
737721.0,390.5
737722.0,391.75
737723.0,
737724.0,
737725.0,386.0
737726.0,396.5
737727.0,388.25
737728.0,381.75
737729.0,388.0
737730.0,
737731.0,
737732.0,393.5
737733.0,390.25
737734.0,388.25
737735.0,394.75
737736.0,390.5
737737.0,
737738.0,
737739.0,389.75
737740.0,385.75
737741.0,385.75
737742.0,381.0
737743.0,395.0
737744.0,
737745.0,
737746.0,381.0
737747.0,375.75
737748.0,385.5
737749.0,389.75
737750.0,385.5
737751.0,
737752.0,
737753.0,382.25
737754.0,387.5
737755.0,388.0
737756.0,386.0
737757.0,380.75
737758.0,
737759.0,
737760.0,393.75
737761.0,398.5
737762.0,406.5
737763.0,412.25
737764.0,417.75
737765.0,
737766.0,
737767.0,418.5
737768.0,430.5
737769.0,414.5
737770.0,423.0
737771.0,423.75
737772.0,
737773.0,
737774.0,429.75
737775.0,445.75
737776.0,454.0
737777.0,468.25
737778.0,471.75
737779.0,
737780.0,
737781.0,466.25
737782.0,463.0
737783.0,
737784.0,
737785.0,471.75
737786.0,
737787.0,
737788.0,472.0
737789.0,469.75
737790.0,
737791.0,477.5
737792.0,489.0
737793.0,
737794.0,
737795.0,507.5
737796.0,505.0
737797.0,504.0
737798.0,494.5
737799.0,489.5
737800.0,
737801.0,
737802.0,471.0
737803.0,460.25
737804.0,453.5
737805.0,463.5
737806.0,460.75
737807.0,
737808.0,
737809.0,455.0
737810.0,451.0
737811.0,440.0
737812.0,428.5
737813.0,411.25
737814.0,
737815.0,
737816.0,406.25
737817.0,413.5
737818.0,422.75
737819.0,410.75
737820.0,397.5
737821.0,
737822.0,
737823.0,376.25
737824.0,373.5
737825.0,385.75
737826.0,382.0
737827.0,382.5
737828.0,
737829.0,
737830.0,367.25
737831.0,373.25
737832.0,386.25
737833.0,385.5
737834.0,383.25
737835.0,
737836.0,
737837.0,382.0
737838.0,376.75
737839.0,385.0
737840.0,385.75
737841.0,379.5
737842.0,
737843.0,
737844.0,350.25
737845.0,347.75
737846.0,339.5
737847.0,328.0
737848.0,314.0
737849.0,
737850.0,
737851.0,326.25
737852.0,335.75
737853.0,333.5
737854.0,325.25
737855.0,283.25
737856.0,
737857.0,
737858.0,214.75
737859.0,241.75
737860.0,237.25
737861.0,209.5
737862.0,208.25
737863.0,
737864.0,
737865.0,181.75
737866.0,168.75
737867.0,148.0
737868.0,159.0
737869.0,164.25
737870.0,
737871.0,
737872.0,152.0
737873.0,167.0
737874.0,166.75
737875.0,169.25
737876.0,159.0
737877.0,
737878.0,
737879.0,151.75
737880.0,159.25
737881.0,133.75
737882.0,142.5
737883.0,172.75
737884.0,
737885.0,
737886.0,180.5
737887.0,184.75
737888.0,181.5
737889.0,179.5
737890.0,
737891.0,
737892.0,
737893.0,
737894.0,176.75
737895.0,160.0
737896.0,160.75
737897.0,165.25
737898.0,
737899.0,
737900.0,156.25
737901.0,136.5
737902.0,122.75
737903.0,135.75
737904.0,108.0
737905.0,
737906.0,
737907.0,93.75
737908.0,94.0
737909.0,113.5
737910.0,133.25
737911.0,136.25
737912.0,
737913.0,
737914.0,139.5
737915.0,161.75
737916.0,151.25
737917.0,155.25
737918.0,
737919.0,
737920.0,
737921.0,161.75
737922.0,167.0
737923.0,169.25
737924.0,176.25
737925.0,186.5
737926.0,
737927.0,
737928.0,205.0
737929.0,203.75
737930.0,207.0
737931.0,211.5
737932.0,203.0
737933.0,
737934.0,
737935.0,
737936.0,206.0
737937.0,199.0
737938.0,206.75
737939.0,209.75
737940.0,
737941.0,
737942.0,221.5
737943.0,228.5
737944.0,226.25
737945.0,233.5
737946.0,247.25
737947.0,
737948.0,
737949.0,244.0
737950.0,243.5
737951.0,245.0
737952.0,233.5
737953.0,231.25
737954.0,
737955.0,
737956.0,232.0
737957.0,239.5
737958.0,242.25
737959.0,252.5
737960.0,263.75
737961.0,
737962.0,
737963.0,264.5
737964.0,268.5
737965.0,246.0
737966.0,243.25
737967.0,238.0
737968.0,
737969.0,
737970.0,243.5
737971.0,248.25
737972.0,255.25
737973.0,260.25
737974.0,264.0
737975.0,
737976.0,
737977.0,270.0
737978.0,265.75
737979.0,262.25
737980.0,263.0
737981.0,265.75
737982.0,
737983.0,
737984.0,263.0
737985.0,261.0
737986.0,263.0
737987.0,261.75
737988.0,258.5
737989.0,
737990.0,
737991.0,256.5
737992.0,269.75
737993.0,263.75
737994.0,265.25
737995.0,261.0
737996.0,
737997.0,
737998.0,261.5
737999.0,263.0
738000.0,268.25
738001.0,262.5
738002.0,265.75
738003.0,
738004.0,
738005.0,273.25
738006.0,271.25
738007.0,278.75
738008.0,276.0
738009.0,273.25
738010.0,
738011.0,
738012.0,276.5
738013.0,278.0
738014.0,279.75
738015.0,277.5
738016.0,274.75
738017.0,
738018.0,
738019.0,278.75
738020.0,281.0
738021.0,280.75
738022.0,277.5
738023.0,273.5
738024.0,
738025.0,
738026.0,278.75
738027.0,283.75
738028.0,281.75
738029.0,277.25
738030.0,280.25
738031.0,
738032.0,
738033.0,
738034.0,282.75
738035.0,278.75
738036.0,263.25
738037.0,261.75
738038.0,
738039.0,
738040.0,256.75
738041.0,242.75
738042.0,246.5
738043.0,248.75
738044.0,248.75
738045.0,
738046.0,
738047.0,247.0
738048.0,251.25
738049.0,264.5
738050.0,273.75
738051.0,274.0
738052.0,
738053.0,
738054.0,263.0
738055.0,262.75
738056.0,264.0
738057.0,263.25
738058.0,268.75
738059.0,
738060.0,
738061.0,271.5
738062.0,265.75
738063.0,272.75
738064.0,262.75
738065.0,266.5
738066.0,
738067.0,
738068.0,277.5
738069.0,288.75
738070.0,279.0
738071.0,287.25
738072.0,290.0
738073.0,
738074.0,
738075.0,271.75
738076.0,277.75
738077.0,286.5
738078.0,286.0
738079.0,291.5
738080.0,
738081.0,
738082.0,290.75
738083.0,289.25
738084.0,280.5
738085.0,288.75
738086.0,285.0
738087.0,
738088.0,
738089.0,274.5
738090.0,281.25
738091.0,269.75
738092.0,257.75
738093.0,258.25
738094.0,
738095.0,
738096.0,263.5
738097.0,268.75
738098.0,277.5
738099.0,277.5
738100.0,275.25
738101.0,
738102.0,
738103.0,292.75
738104.0,299.0
738105.0,304.0
738106.0,300.5
738107.0,293.5
738108.0,
738109.0,
738110.0,298.25
738111.0,292.25
738112.0,299.25
738113.0,296.75
738114.0,298.75
738115.0,
738116.0,
738117.0,305.5
738118.0,317.5
738119.0,317.75
738120.0,314.75
738121.0,319.25
738122.0,
738123.0,
738124.0,312.5
738125.0,313.5
738126.0,319.25
738127.0,320.0
738128.0,321.0
738129.0,
738130.0,
738131.0,319.25
738132.0,318.25
738133.0,315.75
738134.0,324.25
738135.0,320.5
738136.0,
738137.0,
738138.0,320.0
738139.0,329.5
738140.0,330.0
738141.0,333.5
738142.0,338.5
738143.0,
738144.0,
738145.0,326.0
738146.0,325.0
738147.0,332.75
738148.0,331.0
738149.0,
738150.0,
738151.0,
738152.0,
738153.0,333.5
738154.0,333.25
738155.0,330.25
738156.0,
738157.0,
738158.0,
738159.0,329.5
738160.0,344.5
738161.0,355.5
738162.0,354.5
738163.0,359.75
738164.0,
738165.0,
738166.0,361.25
738167.0,369.0
738168.0,367.0
738169.0,364.5
738170.0,362.0
738171.0,
738172.0,
738173.0,361.75
738174.0,369.75
738175.0,372.75
738176.0,371.25
738177.0,368.75
738178.0,
738179.0,
738180.0,369.25
738181.0,372.25
738182.0,375.5
738183.0,371.5
738184.0,373.25
738185.0,
738186.0,
738187.0,374.5
738188.0,386.75
738189.0,394.0
738190.0,401.5
738191.0,409.5
738192.0,
738193.0,
738194.0,415.5
738195.0,417.0
738196.0,421.0
738197.0,418.75
738198.0,419.5
738199.0,
738200.0,
738201.0,431.25
738202.0,423.25
738203.0,425.25
738204.0,429.0
738205.0,423.5
738206.0,
738207.0,
738208.0,427.25
738209.0,434.5
738210.0,445.5
738211.0,448.25
738212.0,441.0
738213.0,
738214.0,
738215.0,439.0
738216.0,428.25
738217.0,432.25
738218.0,450.0
738219.0,462.25
738220.0,
738221.0,
738222.0,460.75
738223.0,434.5
738224.0,430.0
738225.0,441.0
738226.0,444.0
738227.0,
738228.0,
738229.0,442.0
738230.0,437.25
738231.0,432.0
738232.0,418.75
738233.0,415.0
738234.0,
738235.0,
738236.0,418.25
738237.0,404.25
738238.0,416.25
738239.0,400.25
738240.0,415.5
738241.0,
738242.0,
738243.0,413.75
738244.0,415.0
738245.0,415.5
738246.0,409.25
738247.0,
738248.0,
738249.0,
738250.0,
738251.0,412.25
738252.0,403.5
738253.0,405.25
738254.0,407.75
738255.0,
738256.0,
738257.0,411.25
738258.0,414.75
738259.0,428.75
738260.0,432.0
738261.0,429.75
738262.0,
738263.0,
738264.0,429.0
738265.0,420.75
738266.0,420.25
738267.0,417.0
738268.0,418.0
738269.0,
738270.0,
738271.0,415.0
738272.0,416.0
738273.0,425.0
738274.0,428.25
738275.0,421.75
738276.0,
738277.0,
738278.0,
738279.0,434.5
738280.0,441.0
738281.0,436.75
738282.0,434.25
738283.0,
738284.0,
738285.0,429.0
738286.0,428.75
738287.0,434.0
738288.0,417.75
738289.0,418.5
738290.0,
738291.0,
738292.0,418.5
738293.0,420.5
738294.0,405.75
738295.0,408.5
738296.0,407.0
738297.0,
738298.0,
738299.0,412.75
738300.0,414.25
738301.0,418.0
738302.0,421.75
738303.0,422.25
738304.0,
738305.0,
738306.0,
738307.0,429.25
738308.0,436.75
738309.0,434.75
738310.0,440.25
738311.0,
738312.0,
738313.0,437.0
738314.0,437.25
738315.0,436.5
738316.0,437.75
738317.0,437.0
738318.0,
738319.0,
738320.0,442.25
738321.0,444.0
738322.0,453.0
738323.0,445.5
738324.0,446.0
738325.0,
738326.0,
738327.0,448.75
738328.0,453.0
738329.0,460.75
738330.0,460.25
738331.0,466.75
738332.0,
738333.0,
738334.0,462.75
738335.0,460.75
738336.0,460.0
738337.0,472.75
738338.0,475.25
738339.0,
738340.0,
738341.0,474.5
738342.0,463.0
738343.0,453.25
738344.0,457.25
738345.0,470.0
738346.0,
738347.0,
738348.0,467.5
738349.0,472.75
738350.0,475.0
738351.0,467.25
738352.0,463.25
738353.0,
738354.0,
738355.0,435.75
738356.0,437.75
738357.0,451.25
738358.0,456.5
738359.0,462.0
738360.0,
738361.0,
738362.0,462.5
738363.0,463.75
738364.0,466.25
738365.0,472.5
738366.0,475.75
738367.0,
738368.0,
738369.0,460.25
738370.0,456.0
738371.0,448.0
738372.0,452.0
738373.0,449.25
738374.0,
738375.0,
738376.0,436.0
738377.0,447.75
738378.0,441.5
738379.0,448.0
738380.0,447.5
738381.0,
738382.0,
738383.0,439.0
738384.0,440.5
738385.0,439.25
738386.0,419.25
738387.0,421.0
738388.0,
738389.0,
738390.0,438.25
738391.0,448.25
738392.0,450.75
738393.0,450.0
738394.0,455.75
738395.0,
738396.0,
738397.0,
738398.0,459.0
738399.0,460.25
738400.0,477.25
738401.0,477.25
738402.0,
738403.0,
738404.0,474.0
738405.0,476.5
738406.0,480.0
738407.0,477.0
738408.0,476.5
738409.0,
738410.0,
738411.0,480.0
738412.0,481.5
738413.0,494.0
738414.0,491.0
738415.0,485.0
738416.0,
738417.0,
738418.0,480.0
738419.0,479.25
738420.0,493.75
738421.0,501.25
738422.0,505.0
738423.0,
738424.0,
738425.0,512.25
738426.0,508.75
738427.0,511.25
738428.0,509.0
738429.0,508.75
738430.0,
738431.0,
738432.0,529.0
738433.0,538.75
738434.0,526.0
738435.0,530.25
738436.0,536.5
738437.0,
738438.0,
738439.0,540.0
738440.0,531.75
738441.0,531.25
738442.0,532.25
738443.0,540.0
738444.0,
738445.0,
738446.0,535.5
738447.0,539.25
738448.0,542.25
738449.0,530.25
738450.0,538.75
738451.0,
738452.0,
738453.0,546.75
738454.0,541.25
738455.0,527.25
738456.0,521.75
738457.0,526.5
738458.0,
738459.0,
738460.0,529.5
738461.0,526.0
738462.0,514.25
738463.0,511.0
738464.0,523.25
738465.0,
738466.0,
738467.0,527.75
738468.0,529.75
738469.0,527.5
738470.0,520.75
738471.0,515.75
738472.0,
738473.0,
738474.0,509.5
738475.0,514.0
738476.0,509.75
738477.0,508.0
738478.0,492.0
738479.0,
738480.0,
738481.0,501.25
738482.0,511.5
738483.0,522.25
738484.0,518.75
738485.0,467.0
738486.0,
738487.0,
738488.0,477.0
738489.0,455.5
738490.0,462.75
738491.0,450.5
738492.0,458.25
738493.0,
738494.0,
738495.0,467.5
738496.0,488.25
738497.0,489.0
738498.0,486.0
738499.0,483.0
738500.0,
738501.0,
738502.0,482.5
738503.0,480.5
738504.0,475.75
738505.0,486.75
738506.0,476.5
738507.0,
738508.0,
738509.0,453.5
738510.0,472.5
738511.0,478.75
738512.0,484.0
738513.0,478.5
738514.0,
738515.0,
738516.0,
738517.0,
738518.0,493.25
738519.0,499.0
738520.0,490.25
738521.0,
738522.0,
738523.0,
738524.0,501.25
738525.0,515.25
738526.0,524.75
738527.0,522.75
738528.0,
738529.0,
738530.0,517.5
738531.0,528.25
738532.0,535.0
738533.0,531.75
738534.0,538.25
738535.0,
738536.0,
738537.0,541.5
738538.0,546.25
738539.0,558.25
738540.0,564.5
738541.0,554.75
738542.0,
738543.0,
738544.0,537.5
738545.0,549.25
738546.0,561.75
738547.0,560.0
738548.0,564.25
738549.0,
738550.0,
738551.0,568.0
738552.0,574.0
738553.0,573.5
738554.0,583.75
738555.0,603.0
738556.0,
738557.0,
738558.0,598.25
738559.0,579.25
738560.0,590.25
738561.0,595.5
738562.0,596.25
738563.0,
738564.0,
738565.0,604.75
738566.0,586.5
738567.0,603.0
738568.0,587.5
738569.0,589.25
738570.0,
738571.0,
738572.0,600.5
738573.0,605.25
738574.0,606.75
738575.0,633.75
738576.0,605.0
738577.0,
738578.0,
738579.0,630.25
738580.0,673.75
738581.0,703.0
738582.0,727.75
738583.0,738.5
738584.0,
738585.0,
738586.0,794.75
738587.0,833.5
738588.0,789.0
738589.0,758.25
738590.0,726.25
738591.0,
738592.0,
738593.0,677.75
738594.0,647.0
738595.0,628.75
738596.0,655.5
738597.0,662.75
738598.0,
738599.0,
738600.0,712.25
738601.0,712.75
738602.0,749.75
738603.0,733.75
738604.0,743.75
738605.0,
738606.0,
738607.0,701.0
738608.0,676.25
738609.0,704.25
738610.0,680.0
738611.0,666.5
738612.0,
738613.0,
738614.0,667.5
738615.0,658.25
738616.0,641.0
738617.0,615.5
738618.0,620.0
738619.0,
738620.0,
738621.0,601.0
738622.0,635.5
738623.0,644.75
738624.0,645.5
738625.0,
738626.0,
738627.0,
738628.0,
738629.0,643.25
738630.0,645.75
738631.0,654.5
738632.0,642.75
738633.0,
738634.0,
738635.0,599.0
738636.0,631.25
738637.0,629.75
738638.0,639.25
738639.0,651.0
738640.0,
738641.0,
738642.0,
738643.0,628.25
738644.0,633.75
738645.0,643.75
738646.0,653.5
738647.0,
738648.0,
738649.0,613.75
738650.0,596.75
738651.0,617.0
738652.0,623.5
738653.0,643.75
738654.0,
738655.0,
738656.0,654.5
738657.0,670.75
738658.0,636.0
738659.0,641.25
738660.0,657.5
738661.0,
738662.0,
738663.0,659.25
738664.0,656.5
738665.0,655.0
738666.0,664.5
738667.0,661.75
738668.0,
738669.0,
738670.0,669.0
738671.0,683.0
738672.0,678.0
738673.0,
738674.0,
738675.0,
738676.0,
738677.0,688.5
738678.0,675.0
738679.0,690.5
738680.0,697.25
738681.0,694.0
738682.0,
738683.0,
738684.0,688.0
738685.0,707.0
738686.0,685.25
738687.0,667.5
738688.0,646.5
738689.0,
738690.0,
738691.0,637.5
738692.0,639.25
738693.0,620.0
738694.0,623.0
738695.0,633.0
738696.0,
738697.0,
738698.0,635.0
738699.0,642.75
738700.0,650.75
