date,price
735486.0,934.0
735487.0,939.25
735488.0,947.75
735489.0,946.5
735490.0,
735491.0,
735492.0,941.0
735493.0,923.0
735494.0,920.5
735495.0,931.25
735496.0,922.25
735497.0,
735498.0,
735499.0,909.5
735500.0,904.0
735501.0,917.75
735502.0,919.75
735503.0,925.25
735504.0,
735505.0,
735506.0,911.5
735507.0,903.5
735508.0,923.0
735509.0,926.0
735510.0,921.75
735511.0,
735512.0,
735513.0,927.0
735514.0,938.25
735515.0,928.5
735516.0,948.5
735517.0,932.25
735518.0,
735519.0,
735520.0,929.0
735521.0,938.25
735522.0,943.0
735523.0,930.5
735524.0,936.25
735525.0,
735526.0,
735527.0,937.25
735528.0,932.5
735529.0,917.75
735530.0,905.0
735531.0,902.5
735532.0,
735533.0,
735534.0,920.0
735535.0,925.5
735536.0,931.0
735537.0,926.5
735538.0,908.75
735539.0,
735540.0,
735541.0,897.75
735542.0,897.5
735543.0,898.25
735544.0,883.5
735545.0,887.25
735546.0,
735547.0,
735548.0,897.0
735549.0,889.25
735550.0,896.0
735551.0,905.0
735552.0,907.75
735553.0,
735554.0,
735555.0,903.5
735556.0,904.0
735557.0,904.5
735558.0,917.25
735559.0,931.25
735560.0,
735561.0,
735562.0,928.25
735563.0,939.25
735564.0,935.75
735565.0,935.75
735566.0,936.75
735567.0,
735568.0,
735569.0,936.25
735570.0,939.25
735571.0,940.5
735572.0,936.0
735573.0,932.75
735574.0,
735575.0,
735576.0,925.75
735577.0,920.0
735578.0,922.75
735579.0,916.75
735580.0,909.5
735581.0,
735582.0,
